temperatura,humidade,unidade_temperatura
"-8.577777777777778","0.92","c"
"-7.555555555555555","","c"
"16.83","","f"
"13.2","0.98","f"
"-9.61111111111111","","c"
"10.86","","f"
"-11.216666666666665","0.98","c"
"9.419999999999998","0.99","f"
"-12.711111111111112","","c"
"10.45","0.98","f"
"-12.044444444444444","0.99","c"
"14.829999999999998","0.95","f"
"-9.266666666666667","0.99","c"
"-8.883333333333333","0.96","c"
"13.780000000000001","0.96","f"
"17.21","0.96","f"
"-10.077777777777778","0.99","c"
"-8.522222222222222","0.96","c"
"-7.822222222222221","0.96","c"
"13.07","1.0","f"
"","0.96","c"
"-8.649999999999999","0.98","c"
"-12.68888888888889","0.92","c"
"6.829999999999998","0.92","f"
"18.59","0.99","f"
"","0.95","f"
"12.860000000000003","0.99","f"
"15.060000000000002","0.91","f"
"21.37","0.91","f"
"-6.044444444444443","0.91","c"
"-7.144444444444444","0.98","c"
"-7.455555555555557","0.96","c"
"18.41","0.96","f"
"","0.96","c"
"-8.272222222222222","0.99","c"
"-8.15","0.96","c"
"-8.422222222222222","0.96","c"
"-11.827777777777776","0.96","c"
"2.127777777777777","1.0","c"
"32.8","0.91","f"
"29.39","","f"
"26.94","1.0","f"
"-3.4500000000000006","","c"
"-2.5944444444444454","1.0","c"
"-2.9611111111111104","1.0","c"
"25.6","1.0","f"
"","1.0","f"
"36.87","1.0","f"
"","0.99","f"
"2.133333333333335","1.0","c"
"1.0611111111111091","1.0","c"
"37.05","0.99","f"
"3.5500000000000003","1.0","c"
"39.32","0.93","f"
"2.8111111111111122","0.99","c"
"1.2277777777777783","0.93","c"
"2.144444444444444","0.93","c"
"1.8166666666666684","0.99","c"
"0.4222222222222211","1.0","c"
"1.555555555555554","0.96","c"
"32.45","0.96","f"
"-0.472222222222223","1.0","c"
"-8.47777777777778","","c"
"17.31","0.99","f"
"-8.383333333333333","0.96","c"
"-8.333333333333334","0.99","c"
"","0.96","f"
"-7.777777777777778","","c"
"18.0","0.93","f"
"17.86","0.93","f"
"-7.777777777777778","0.93","c"
"-7.777777777777778","1.0","c"
"-7.7666666666666675","0.99","c"
"18.13","0.99","f"
"18.17","","f"
"19.16","0.96","f"
"-7.172222222222222","0.96","c"
"-7.172222222222222","0.96","c"
"","0.96","c"
"18.92","0.96","f"
"18.92","0.96","f"
"13.48","0.99","f"
"-7.727777777777778","0.99","c"
"18.09","0.96","f"
"-8.294444444444444","0.96","c"
"17.05","1.0","f"
"-8.305555555555555","0.96","c"
"","0.96","f"
"17.0","","f"
"-11.077777777777776","0.96","c"
"-8.3","0.96","c"
"16.05","0.99","f"
"16.09","0.99","f"
"-11.805555555555555","0.93","c"
"-8.91111111111111","0.93","c"
"-8.88888888888889","1.0","c"
"-8.049999999999999","0.93","c"
"-7.799999999999999","0.99","c"
"-7.799999999999999","0.92","c"
"18.69","0.96","f"
"18.92","0.96","f"
"18.04","","f"
"-10.52222222222222","0.99","c"
"18.0","1.0","f"
"18.0","1.0","f"
"18.01","0.99","f"
"19.0","0.96","f"
"19.04","0.96","f"
"-7.244444444444444","0.96","c"
"-7.127777777777776","0.96","c"
"33.22","0.96","f"
"-6.638888888888889","0.93","c"
"28.65","0.92","f"
"-3.744444444444443","0.89","c"
"","0.93","f"
"","0.89","c"
"22.92","0.92","f"
"21.54","0.92","f"
"-6.133333333333333","0.93","c"
"23.07","","f"
"22.12","0.87","f"
"-5.372222222222224","0.89","c"
"-5.738888888888888","0.85","c"
"-4.861111111111111","0.91","c"
"23.35","0.92","f"
"26.67","","f"
"-3.5166666666666657","0.86","c"
"25.6","0.92","f"
"23.79","0.92","f"
"-4.611111111111111","0.92","c"
"23.82","0.92","f"
"-5.644444444444444","","c"
"21.75","0.92","f"
"19.37","","f"
"19.11","0.92","f"
"24.16","0.95","f"
"","0.88","f"
"-6.977777777777778","","c"
"17.08","0.92","f"
"-6.861111111111112","0.85","c"
"-5.1611111111111105","0.92","c"
"16.1","0.92","f"
"","0.92","c"
"22.25","0.89","f"
"","0.73","c"
"-2.738888888888889","0.76","c"
"-2.91111111111111","0.78","c"
"-2.9277777777777776","0.78","c"
"-3.2888888888888896","0.78","c"
"-3.888888888888889","0.84","c"
"","0.85","c"
"","0.91","f"
"24.17","0.85","f"
"-4.622222222222223","0.87","c"
"-5.888888888888889","0.99","c"
"22.0","0.92","f"
"-6.016666666666666","","c"
"-5.544444444444445","0.92","c"
"","0.96","f"
"1.3666666666666671","","c"
"-4.322222222222223","0.96","c"
"","","c"
"-4.083333333333334","0.95","c"
"25.84","0.92","f"
"25.0","0.92","f"
"-4.027777777777778","","c"
"","0.86","f"
"-2.027777777777777","0.92","c"
"30.81","","f"
"0.9833333333333351","0.82","c"
"1.9277777777777771","","c"
"2.0333333333333314","0.79","c"
"3.177777777777777","0.79","c"
"3.5888888888888895","0.79","c"
"36.28","0.85","f"
"","0.93","f"
"1.6000000000000014","0.93","c"
"35.01","0.93","f"
"","","c"
"2.0444444444444443","0.89","c"
"36.43","","f"
"3.1555555555555554","0.86","c"
"37.73","0.89","f"
"6.55","","c"
"37.78","0.89","f"
"38.17","0.86","f"
"37.77","","f"
"3.866666666666667","0.89","c"
"3.866666666666667","0.93","c"
"38.77","0.93","f"
"4.349999999999999","0.9","c"
"4.216666666666669","0.96","c"
"6.3166666666666655","0.92","c"
"50.16","","f"
"11.199999999999998","0.86","c"
"11.127777777777778","0.92","c"
"12.377777777777778","0.85","c"
"54.24","0.85","f"
"11.127777777777778","0.92","c"
"54.07","0.85","f"
"50.17","0.99","f"
"10.06111111111111","0.98","c"
"","0.93","c"
"50.01","0.93","f"
"","0.93","c"
"6.716666666666669","","c"
"42.92","0.95","f"
"12.255555555555556","0.86","c"
"7.244444444444444","0.92","c"
"46.22","0.89","f"
"7.283333333333333","0.92","c"
"44.76","0.92","f"
"50.17","0.86","f"
"46.99","0.87","f"
"","0.92","c"
"11.155555555555555","","c"
"53.6","","f"
"12.711111111111112","0.89","c"
"12.68888888888889","0.9","c"
"12.755555555555556","0.9","c"
"12.755555555555556","0.9","c"
"12.777777777777779","0.9","c"
"12.82777777777778","0.9","c"
"54.87","0.9","f"
"12.222222222222221","0.92","c"
"12.116666666666667","0.92","c"
"52.04","0.93","f"
"50.25","0.95","f"
"53.58","0.87","f"
"12.727777777777776","0.86","c"
"12.63888888888889","0.83","c"
"28.34","0.79","f"
"12.200000000000001","0.9","c"
"12.222222222222221","0.89","c"
"12.449999999999998","0.86","c"
"","0.83","c"
"","0.86","c"
"12.327777777777776","0.85","c"
"","0.84","f"
"12.616666666666667","0.89","c"
"11.93333333333333","0.87","c"
"2.994444444444445","0.89","c"
"32.67","0.86","f"
"28.28","0.89","f"
"23.24","0.92","f"
"-4.199999999999999","0.85","c"
"-4.222222222222223","0.8","c"
"-3.883333333333332","0.72","c"
"25.74","0.72","f"
"25.25","","f"
"25.73","0.72","f"
"-3.8000000000000003","","c"
"-3.7611111111111106","0.77","c"
"-4.550000000000001","0.75","c"
"-8.13888888888889","0.88","c"
"-12.383333333333333","0.91","c"
"-8.411111111111111","0.81","c"
"-9.644444444444444","0.78","c"
"-9.0","0.78","c"
"","","c"
"16.21","0.78","f"
"-11.422222222222224","0.83","c"
"-11.144444444444446","0.81","c"
"-10.816666666666666","0.81","c"
"15.589999999999996","0.74","f"
"17.74","0.69","f"
"18.31","0.69","f"
"","0.69","c"
"","0.69","c"
"-5.911111111111111","0.69","c"
"","0.72","c"
"-5.766666666666666","0.87","c"
"-8.36111111111111","0.88","c"
"","0.88","f"
"-7.7666666666666675","0.92","c"
"-11.066666666666668","0.92","c"
"-12.166666666666666","","c"
"9.45","0.92","f"
"-6.277777777777778","0.92","c"
"24.13","0.96","f"
"-8.5","0.92","c"
"18.86","0.86","f"
"-8.883333333333333","0.9","c"
"-7.26111111111111","0.86","c"
"16.74","","f"
"16.12","0.83","f"
"18.35","0.82","f"
"20.95","0.82","f"
"-4.416666666666667","0.71","c"
"-3.6555555555555546","0.7","c"
"26.73","0.66","f"
"-2.561111111111111","0.7","c"
"-2.855555555555556","0.73","c"
"28.34","0.73","f"
"-2.061111111111112","0.73","c"
"28.38","0.73","f"
"-3.0333333333333337","0.79","c"
"-2.5666666666666673","0.87","c"
"-2.7222222222222214","0.85","c"
"26.63","0.89","f"
"28.47","0.95","f"
"-0.022222222222221748","0.96","c"
"27.29","0.96","f"
"32.82","0.93","f"
"-0.022222222222221748","0.96","c"
"-2.127777777777777","","c"
"-2.183333333333333","0.96","c"
"-2.8277777777777775","0.92","c"
"-2.6999999999999997","1.0","c"
"-3.1944444444444446","1.0","c"
"-2.2777777777777786","0.92","c"
"","0.92","f"
"-2.461111111111111","0.93","c"
"-0.9722222222222222","0.86","c"
"-1.4888888888888887","0.86","c"
"","0.86","c"
"31.14","","f"
"-0.06666666666666722","0.86","c"
"32.0","0.86","f"
"-1.8833333333333337","","c"
"-0.2833333333333342","0.92","c"
"29.49","","f"
"-1.4333333333333325","0.92","c"
"0.5777777777777773","0.96","c"
"0.7055555555555573","0.93","c"
"0.5777777777777773","0.96","c"
"33.04","0.92","f"
"23.72","0.97","f"
"33.0","","f"
"0.5555555555555556","0.92","c"
"33.06","0.93","f"
"33.88","0.92","f"
"1.0444444444444458","0.92","c"
"26.52","0.99","f"
"26.5","1.0","f"
"33.88","0.93","f"
"0.994444444444444","0.93","c"
"","0.86","c"
"-0.3222222222222213","0.9","c"
"0.22222222222222143","0.84","c"
"","0.92","f"
"-1.7055555555555557","","c"
"-3.2722222222222226","0.92","c"
"27.31","0.92","f"
"27.74","0.93","f"
"-3.9833333333333343","0.99","c"
"-4.188888888888888","1.0","c"
"-4.155555555555556","","c"
"-4.638888888888889","","c"
"24.37","0.92","f"
"","","c"
"22.64","0.84","f"
"-5.227777777777778","0.96","c"
"23.64","","f"
"24.07","0.93","f"
"24.51","0.92","f"
"23.72","0.93","f"
"","0.87","c"
"20.8","0.92","f"
"-6.833333333333333","0.85","c"
"-6.438888888888889","0.83","c"
"-7.08888888888889","0.82","c"
"-6.699999999999999","0.82","c"
"-6.672222222222223","0.82","c"
"23.09","0.75","f"
"-7.061111111111112","0.82","c"
"-6.199999999999999","0.81","c"
"20.08","","f"
"-6.950000000000001","0.82","c"
"21.02","0.82","f"
"-6.105555555555554","0.82","c"
"-5.938888888888889","0.81","c"
"-5.277777777777778","0.79","c"
"-5.327777777777778","0.79","c"
"-4.961111111111111","0.81","c"
"21.43","","f"
"-6.8277777777777775","0.81","c"
"-6.938888888888887","0.81","c"
"-8.055555555555555","0.83","c"
"-7.28888888888889","0.79","c"
"-8.922222222222224","0.85","c"
"17.15","0.85","f"
"18.17","0.85","f"
"-6.255555555555556","0.79","c"
"-6.222222222222222","0.8","c"
"24.67","0.75","f"
"28.41","0.69","f"
"-0.16111111111111065","0.65","c"
"-0.21111111111111056","0.69","c"
"-1.5388888888888888","0.75","c"
"-2.7888888888888888","0.8","c"
"","","f"
"-2.127777777777777","0.88","c"
"-3.8000000000000003","0.87","c"
"22.64","0.88","f"
"20.87","0.81","f"
"20.94","0.85","f"
"-5.972222222222222","0.88","c"
"-6.066666666666667","","c"
"","0.94","c"
"-7.211111111111112","0.92","c"
"20.74","0.92","f"
"","0.92","f"
"19.96","","f"
"-5.622222222222224","0.89","c"
"21.95","0.9","f"
"-5.611111111111112","0.89","c"
"-5.588888888888889","0.88","c"
"-4.311111111111113","0.86","c"
"24.51","0.85","f"
"27.36","0.78","f"
"-2.3277777777777784","0.79","c"
"-2.4333333333333327","0.78","c"
"31.79","0.72","f"
"29.68","0.78","f"
"29.41","0.85","f"
"0.027777777777776198","0.85","c"
"-0.9777777777777786","0.91","c"
"-5.877777777777776","0.92","c"
"-5.3999999999999995","0.92","c"
"-5.716666666666666","0.92","c"
"20.12","0.96","f"
"-7.722222222222222","","c"
"-5.41111111111111","0.92","c"
"","0.92","f"
"23.89","0.96","f"
"-5.483333333333334","0.96","c"
"-7.327777777777778","0.92","c"
"","0.93","c"
"19.67","0.99","f"
"-7.28888888888889","1.0","c"
"-7.227777777777779","","c"
"22.49","0.9","f"
"-3.433333333333333","0.86","c"
"28.61","0.79","f"
"","0.8","f"
"-0.5499999999999992","0.79","c"
"29.39","0.79","f"
"-0.905555555555555","0.8","c"
"","0.8","f"
"30.66","0.8","f"
"-0.6722222222222227","0.82","c"
"-0.3222222222222213","0.8","c"
"29.06","0.9","f"
"","0.92","f"
"-3.177777777777777","0.9","c"
"-4.977777777777778","0.92","c"
"32.53","0.9","f"
"22.11","0.93","f"
"23.05","0.93","f"
"-3.966666666666667","0.87","c"
"24.19","0.92","f"
"25.82","0.92","f"
"-1.533333333333334","0.86","c"
"31.49","0.8","f"
"0.32777777777777967","0.72","c"
"34.2","0.73","f"
"0.35555555555555585","0.82","c"
"2.0222222222222226","0.77","c"
"","0.83","f"
"35.53","0.83","f"
"2.6055555555555543","0.83","c"
"3.533333333333333","0.83","c"
"4.749999999999998","0.86","c"
"33.54","0.89","f"
"35.18","","f"
"0.8611111111111095","0.92","c"
"","0.89","f"
"1.4166666666666652","0.85","c"
"32.49","","f"
"34.7","","f"
"1.9555555555555573","","c"
"30.54","0.89","f"
"-0.9388888888888896","0.92","c"
"0.7500000000000008","0.93","c"
"-0.11666666666666714","0.92","c"
"31.0","0.92","f"
"31.32","0.9","f"
"32.09","0.96","f"
"0.3722222222222232","0.89","c"
"3.2833333333333314","0.82","c"
"37.6","0.86","f"
"38.26","0.86","f"
"3.816666666666665","0.92","c"
"5.611111111111112","0.86","c"
"6.294444444444443","0.89","c"
"","0.93","c"
"6.9555555555555575","0.93","c"
"6.883333333333334","0.87","c"
"38.96","","f"
"5.933333333333334","0.93","c"
"38.39","","f"
"3.383333333333335","0.96","c"
"3.505555555555557","0.93","c"
"1.7666666666666666","0.96","c"
"4.788888888888888","0.78","c"
"","0.92","f"
"1.3277777777777782","0.94","c"
"1.0611111111111091","0.93","c"
"31.34","0.92","f"
"28.14","0.92","f"
"30.78","0.93","f"
"1.211111111111111","0.89","c"
"4.727777777777777","0.8","c"
"7.488888888888886","","c"
"11.827777777777776","0.73","c"
"54.52","0.72","f"
"13.472222222222221","0.72","c"
"13.466666666666669","","c"
"12.466666666666665","0.73","c"
"11.805555555555555","0.76","c"
"10.805555555555557","0.81","c"
"45.59","0.87","f"
"51.36","0.79","f"
"6.0555555555555545","0.78","c"
"50.52","0.72","f"
"","0.73","f"
"6.2666666666666675","0.72","c"
"6.170000000000005","0.88","f"
"7.039999999999999","0.92","f"
"-13.694444444444445","0.92","c"
"-10.311111111111112","0.92","c"
"13.380000000000003","0.92","f"
"","0.88","f"
"-16.87777777777778","0.96","c"
"1.3700000000000045","0.92","f"
"11.82","0.88","f"
"-12.738888888888889","0.92","c"
"-5.888888888888889","0.89","c"
"-2.844444444444445","0.79","c"
"28.08","0.76","f"
"-0.8722222222222223","0.68","c"
"0.08888888888888699","","c"
"","","c"
"-5.1611111111111105","0.79","c"
"-5.933333333333334","0.78","c"
"18.83","0.78","f"
"14.899999999999999","0.88","f"
"12.939999999999998","0.88","f"
"","0.89","f"
"-11.738888888888889","0.89","c"
"5.199999999999999","0.92","f"
"42.1","0.75","f"
"-2.066666666666666","0.9","c"
"41.44","0.76","f"
"5.061111111111111","","c"
"5.26111111111111","0.79","c"
"","0.89","f"
"40.45","0.87","f"
"41.33","0.88","f"
"35.55","","f"
"33.14","0.86","f"
"35.8","0.81","f"
"35.87","0.8","f"
"2.294444444444446","0.8","c"
"2.449999999999998","0.8","c"
"2.166666666666666","0.8","c"
"35.26","0.86","f"
"1.5111111111111104","0.88","c"
"31.3","0.92","f"
"0.11666666666666714","0.9","c"
"-1.8944444444444446","0.96","c"
"26.66","0.92","f"
"25.19","0.92","f"
"","0.93","f"
"-3.238888888888888","0.9","c"
"26.13","0.9","f"
"25.38","0.89","f"
"-3.8444444444444454","0.92","c"
"-4.077777777777778","0.92","c"
"","0.93","c"
"-4.683333333333334","0.99","c"
"22.83","0.99","f"
"-2.7722222222222213","0.92","c"
"-2.5222222222222217","0.91","c"
"-1.7888888888888883","0.91","c"
"30.35","0.81","f"
"1.0833333333333348","0.7","c"
"36.89","0.65","f"
"3.0777777777777775","0.55","c"
"37.98","0.6","f"
"3.150000000000001","0.51","c"
"36.14","0.58","f"
"35.56","0.64","f"
"31.82","0.7","f"
"33.46","0.74","f"
"-2.2000000000000006","0.79","c"
"-0.9555555555555549","0.79","c"
"27.96","0.86","f"
"-2.833333333333334","0.88","c"
"-4.177777777777777","0.88","c"
"32.32","0.77","f"
"23.2","0.86","f"
"-2.816666666666667","","c"
"-4.638888888888889","0.85","c"
"23.36","0.83","f"
"","0.82","c"
"22.52","0.83","f"
"","0.78","c"
"-3.966666666666667","0.78","c"
"30.99","0.71","f"
"0.5777777777777773","0.66","c"
"35.62","0.66","f"
"2.6722222222222234","0.69","c"
"3.994444444444443","","c"
"39.76","0.72","f"
"5.183333333333333","0.71","c"
"4.433333333333332","0.73","c"
"39.88","0.74","f"
"38.67","0.75","f"
"","","c"
"2.7999999999999994","0.74","c"
"2.205555555555555","0.74","c"
"32.71","0.78","f"
"0.8111111111111116","0.77","c"
"","0.92","f"
"32.96","0.8","f"
"32.09","0.8","f"
"0.18333333333333238","0.84","c"
"1.3000000000000018","0.83","c"
"","0.87","f"
"33.52","0.84","f"
"1.0611111111111091","0.83","c"
"2.4277777777777763","0.8","c"
"4.877777777777778","0.76","c"
"10.066666666666666","0.71","c"
"12.17222222222222","0.72","c"
"12.938888888888888","0.7","c"
"12.705555555555556","","c"
"12.727777777777776","","c"
"55.07","0.72","f"
"12.17222222222222","0.75","c"
"51.87","","f"
"51.66","0.79","f"
"8.499999999999998","0.84","c"
"6.733333333333332","","c"
"6.555555555555554","0.88","c"
"41.37","0.87","f"
"5.622222222222221","0.9","c"
"42.64","","f"
"41.17","0.94","f"
"43.14","0.96","f"
"6.194444444444444","0.97","c"
"7.222222222222222","1.0","c"
"45.0","1.0","f"
"7.283333333333333","","c"
"44.96","1.0","f"
"","1.0","c"
"8.094444444444443","0.94","c"
"9.927777777777777","0.87","c"
"10.988888888888889","0.81","c"
"52.37","0.8","f"
"11.016666666666666","","c"
"8.22777777777778","0.86","c"
"10.105555555555554","0.87","c"
"","0.93","c"
"7.116666666666668","0.9","c"
"","0.91","f"
"5.772222222222222","0.96","c"
"6.738888888888891","0.94","c"
"5.955555555555555","0.94","c"
"5.766666666666668","","c"
"5.772222222222222","0.94","c"
"3.7833333333333345","0.96","c"
"5.1611111111111105","","c"
"","0.96","f"
"4.583333333333333","0.96","c"
"4.561111111111112","0.93","c"
"40.52","0.93","f"
"4.61111111111111","0.94","c"
"","0.93","c"
"4.811111111111109","0.93","c"
"40.92","0.93","f"
"41.88","0.93","f"
"","0.89","f"
"6.199999999999998","0.89","c"
"6.705555555555556","0.89","c"
"44.22","0.88","f"
"9.083333333333334","0.83","c"
"7.911111111111113","0.89","c"
"5.533333333333334","0.93","c"
"40.6","0.88","f"
"39.39","","f"
"3.0166666666666666","0.96","c"
"2.2388888888888894","0.96","c"
"1.7499999999999991","0.96","c"
"1.161111111111113","0.96","c"
"4.466666666666666","0.94","c"
"3.5500000000000003","0.93","c"
"1.7388888888888903","0.92","c"
"","0.94","c"
"1.3333333333333326","0.93","c"
"0.5055555555555536","1.0","c"
"","1.0","c"
"1.4166666666666652","0.93","c"
"","0.93","c"
"38.99","0.93","f"
"4.783333333333333","0.96","c"
"45.72","0.84","f"
"10.105555555555554","0.86","c"
"11.016666666666666","0.78","c"
"11.016666666666666","0.78","c"
"11.077777777777776","0.82","c"
"46.37","0.87","f"
"7.96111111111111","0.87","c"
"","0.9","c"
"40.45","0.96","f"
"41.0","0.93","f"
"5.694444444444445","0.88","c"
"41.49","0.87","f"
"41.5","0.9","f"
"-1.8166666666666664","","c"
"5.522222222222221","0.94","c"
"45.84","0.93","f"
"7.227777777777776","0.96","c"
"2.155555555555557","0.87","c"
"30.54","","f"
"28.07","0.9","f"
"-2.4944444444444436","0.89","c"
"-0.7666666666666662","0.86","c"
"-0.5944444444444446","0.84","c"
"29.2","0.88","f"
"31.18","0.82","f"
"","0.84","c"
"1.8888888888888882","0.85","c"
"34.95","0.84","f"
"36.71","0.82","f"
"5.26111111111111","0.77","c"
"41.78","0.84","f"
"38.72","0.82","f"
"33.85","0.91","f"
"36.76","0.92","f"
"1.4222222222222234","0.88","c"
"0.9277777777777787","0.89","c"
"","0.89","f"
"36.55","0.82","f"
"25.63","0.92","f"
"-2.91111111111111","0.85","c"
"27.35","0.86","f"
"-1.4611111111111106","","c"
"29.91","0.82","f"
"31.96","","f"
"30.58","0.77","f"
"-0.9777777777777786","0.77","c"
"0.8222222222222205","0.76","c"
"0.6611111111111099","0.76","c"
"35.42","0.7","f"
"36.09","0.75","f"
"3.544444444444446","0.72","c"
"3.711111111111111","0.72","c"
"3.888888888888889","0.74","c"
"3.916666666666665","0.74","c"
"39.54","0.72","f"
"39.42","0.73","f"
"4.100000000000001","0.72","c"
"40.58","0.72","f"
"3.838888888888887","0.72","c"
"2.855555555555556","0.77","c"
"","0.93","c"
"","0.81","c"
"-13.866666666666667","0.89","c"
"","0.91","c"
"-14.166666666666666","0.89","c"
"2.639999999999997","0.92","f"
"-15.766666666666667","0.92","c"
"6.73","0.86","f"
"8.07","0.82","f"
"-11.961111111111112","0.82","c"
"","0.75","f"
"19.59","0.69","f"
"-5.599999999999999","0.69","c"
"-3.2111111111111117","0.64","c"
"26.9","0.69","f"
"25.36","0.69","f"
"27.65","0.75","f"
"","0.75","c"
"26.01","0.75","f"
"-2.994444444444445","0.74","c"
"26.81","0.75","f"
"-3.3333333333333335","0.78","c"
"-3.3333333333333335","0.81","c"
"30.95","0.82","f"
"","0.82","c"
"-6.166666666666668","0.89","c"
"-0.6500000000000009","0.82","c"
"-1.211111111111111","0.88","c"
"23.85","0.88","f"
"-4.577777777777777","0.82","c"
"-6.927777777777777","0.88","c"
"-7.200000000000001","0.86","c"
"19.56","","f"
"-5.894444444444444","0.79","c"
"-5.172222222222222","","c"
"-2.261111111111111","0.7","c"
"-4.466666666666666","0.7","c"
"-4.511111111111112","0.71","c"
